frame,shin.R__head_x,shin.R__head_y,shin.R__head_z,shin.R__tail_x,shin.R__tail_y,shin.R__tail_z,thigh.R__head_x,thigh.R__head_y,thigh.R__head_z,thigh.R__tail_x,thigh.R__tail_y,thigh.R__tail_z,shin.L__head_x,shin.L__head_y,shin.L__head_z,shin.L__tail_x,shin.L__tail_y,shin.L__tail_z,thigh.L__head_x,thigh.L__head_y,thigh.L__head_z,thigh.L__tail_x,thigh.L__tail_y,thigh.L__tail_z,spine__head_x,spine__head_y,spine__head_z,spine__tail_x,spine__tail_y,spine__tail_z,spine.006__head_x,spine.006__head_y,spine.006__head_z,spine.006__tail_x,spine.006__tail_y,spine.006__tail_z,upper_arm.R__head_x,upper_arm.R__head_y,upper_arm.R__head_z,upper_arm.R__tail_x,upper_arm.R__tail_y,upper_arm.R__tail_z,forearm.R__head_x,forearm.R__head_y,forearm.R__head_z,forearm.R__tail_x,forearm.R__tail_y,forearm.R__tail_z,upper_arm.L__head_x,upper_arm.L__head_y,upper_arm.L__head_z,upper_arm.L__tail_x,upper_arm.L__tail_y,upper_arm.L__tail_z,forearm.L__head_x,forearm.L__head_y,forearm.L__head_z,forearm.L__tail_x,forearm.L__tail_y,forearm.L__tail_z
201,-0.03193507716059685,-0.02258795127272606,0.01462977658957243,-0.043008897453546524,-0.002747439779341221,0.009386598132550716,-0.024139363318681717,-0.017858348786830902,0.0324302576482296,-0.03193507716059685,-0.022587953135371208,0.014629766345024109,0.04248030483722687,0.0021924693137407303,0.03187345713376999,0.04973540082573891,0.007465064525604248,0.01034849975258112,0.028154149651527405,0.009217359125614166,0.043932151049375534,0.042480308562517166,0.002192464657127857,0.03187345340847969,-0.001278458395972848,0.0013866270892322063,0.0396856851875782,-0.006755617912858725,0.00455266609787941,0.05713473632931709,-0.03522235155105591,0.0011150208301842213,0.13697633147239685,-0.04315926879644394,-0.0005217874422669411,0.1569240242242813,-0.0642092227935791,-0.021746914833784103,0.08666609972715378,-0.04511565715074539,-0.051057133823633194,0.08782746642827988,-0.045115672051906586,-0.0510571151971817,0.08782747387886047,-0.02290661633014679,-0.06842881441116333,0.09807351231575012,0.02257595583796501,0.020879950374364853,0.12275878340005875,0.04972871020436287,-0.00096149742603302,0.11949063092470169,0.049728695303201675,-0.0009614825248718262,0.11949063837528229,0.04667113721370697,-0.030374787747859955,0.12454122304916382
202,-0.03184478357434273,-0.022506333887577057,0.014766131527721882,-0.04301148280501366,-0.002754569984972477,0.00938662700355053,-0.024124057963490486,-0.017685160040855408,0.03257473185658455,-0.031844787299633026,-0.022506337612867355,0.014766125939786434,0.04263892024755478,0.0019382592290639877,0.03217751905322075,0.0498567596077919,0.00723335100337863,0.010645563714206219,0.028362037613987923,0.008905816823244095,0.044327568262815475,0.04263892397284508,0.001938255038112402,0.03217751160264015,-0.0011262822663411498,0.0013246373273432255,0.04001524671912193,-0.006574276369065046,0.004350832663476467,0.05749820917844772,-0.0354263074696064,0.0008825180120766163,0.13718825578689575,-0.04337073862552643,-0.000825023278594017,0.1571270078420639,-0.064521424472332,-0.021378062665462494,0.0866764634847641,-0.04531797394156456,-0.05063864216208458,0.08645778149366379,-0.045317988842725754,-0.05063862353563309,0.08645778149366379,-0.02228483557701111,-0.06658478081226349,0.09719060361385345,0.02224496379494667,0.02100571244955063,0.12292923033237457,0.05095195770263672,0.0014222674071788788,0.11875797808170319,0.050951939076185226,0.0014222804456949234,0.11875798553228378,0.04733479768037796,-0.027945831418037415,0.12370061874389648
203,-0.03175867721438408,-0.022400442510843277,0.01499327551573515,-0.04301447793841362,-0.002762698568403721,0.009386857971549034,-0.024119963869452477,-0.017448944970965385,0.03280148282647133,-0.03175868093967438,-0.022400446236133575,0.014993266202509403,0.042805902659893036,0.001672409474849701,0.032500702887773514,0.05002747103571892,0.006945100147277117,0.010964502580463886,0.028609981760382652,0.008543203584849834,0.0447998084127903,0.042805906385183334,0.0016724057495594025,0.032500699162483215,-0.0009491321397945285,0.0012672687880694866,0.04044654965400696,-0.0063385372050106525,0.004107567947357893,0.0579787977039814,-0.03549618273973465,0.0004673618823289871,0.13753962516784668,-0.04342737793922424,-0.001329947728663683,0.1574757844209671,-0.06482568383216858,-0.02098914235830307,0.08682180941104889,-0.045721739530563354,-0.05025024712085724,0.08486509323120117,-0.04572175443172455,-0.050250232219696045,0.08486510068178177,-0.021898431703448296,-0.06462380290031433,0.09608334302902222,0.022063102573156357,0.020856495946645737,0.12317085266113281,0.05213763192296028,0.003704095259308815,0.1180405393242836,0.05213761329650879,0.0037040989845991135,0.1180405467748642,0.04778984934091568,-0.025602778419852257,0.12275256216526031
204,-0.031702060252428055,-0.022275671362876892,0.015316192060709,-0.043015338480472565,-0.002766183577477932,0.00938697811216116,-0.02412695251405239,-0.017146306112408638,0.03310120850801468,-0.03170206397771835,-0.02227567508816719,0.015316182747483253,0.042977236211299896,0.001398574560880661,0.03282063454389572,0.05024302378296852,0.0066096605733036995,0.01128431037068367,0.028896043077111244,0.008135355077683926,0.045324064791202545,0.042977239936590195,0.0013985713012516499,0.032820627093315125,-0.0007476706523448229,0.0012186625972390175,0.040960490703582764,-0.006049538962543011,0.0038320410531014204,0.05855460837483406,-0.035411663353443146,-0.00010624993592500687,0.138017475605011,-0.04330862686038017,-0.0020103799179196358,0.1579573005437851,-0.06508265435695648,-0.02058599330484867,0.08710089325904846,-0.04629572480916977,-0.049844786524772644,0.08310388028621674,-0.04629573971033096,-0.04984476789832115,0.08310388773679733,-0.021741973236203194,-0.06252135336399078,0.09478362649679184,0.02204276993870735,0.02047400176525116,0.12345802783966064,0.05327770859003067,0.005914008244872093,0.11734350025653839,0.053277693688869476,0.005914019420742989,0.11734350770711899,0.04803145304322243,-0.0232999250292778,0.12170491367578506
205,-0.031690627336502075,-0.02213386818766594,0.01573130302131176,-0.04301232099533081,-0.002760256640613079,0.009387116879224777,-0.024145396426320076,-0.01677224412560463,0.033460427075624466,-0.031690631061792374,-0.022133871912956238,0.015731291845440865,0.04315430298447609,0.0011158809065818787,0.03311906009912491,0.05050041526556015,0.006235644221305847,0.011588084511458874,0.029219327494502068,0.0076843551360070705,0.045873332768678665,0.043154310435056686,0.0011158795095980167,0.03311905637383461,-0.000521651585586369,0.001182279083877802,0.04153416305780411,-0.005708508193492889,0.003534171497449279,0.059199318289756775,-0.03515872731804848,-0.0007980107329785824,0.1386023461818695,-0.04300233721733093,-0.0028209364973008633,0.15855152904987335,-0.0652555525302887,-0.020153820514678955,0.08750135451555252,-0.04702400416135788,-0.049365125596523285,0.08123141527175903,-0.04702401161193848,-0.04936511069536209,0.08123142272233963,-0.021824361756443977,-0.06025543063879013,0.09333010762929916,0.02219204790890217,0.019908800721168518,0.12376077473163605,0.054356649518013,0.008080320432782173,0.11665254831314087,0.05435663461685181,0.008080322295427322,0.11665254831314087,0.04805762320756912,-0.020989926531910896,0.12055668979883194
206,-0.03172668069601059,-0.021972302347421646,0.016227660700678825,-0.043004270642995834,-0.0027423612773418427,0.009387250989675522,-0.024175575003027916,-0.016321679577231407,0.03386429324746132,-0.03172668069601059,-0.021972304210066795,0.016227655112743378,0.043340396136045456,0.0008142148144543171,0.033384233713150024,0.050800129771232605,0.005825770553201437,0.011866874992847443,0.029579101130366325,0.007188445422798395,0.04642247408628464,0.043340399861335754,0.0008142120204865932,0.03338422626256943,-0.000270345713943243,0.0011598006822168827,0.04214493930339813,-0.005316993687301874,0.003221713239327073,0.059886764734983444,-0.034718818962574005,-0.0015648482367396355,0.13927696645259857,-0.04249006509780884,-0.0037125758826732635,0.1592414379119873,-0.06530628353357315,-0.01966731995344162,0.08801057189702988,-0.04789622500538826,-0.04875638335943222,0.07930897176265717,-0.047896236181259155,-0.04875636845827103,0.07930897921323776,-0.022153563797473907,-0.05781763046979904,0.09176722913980484,0.02252212166786194,0.01921067386865616,0.1240449845790863,0.05535941198468208,0.010222356766462326,0.1159256175160408,0.05535939335823059,0.010222358629107475,0.1159256249666214,0.04788172245025635,-0.01863468438386917,0.11929532885551453
207,-0.03180229291319847,-0.02178533747792244,0.016790814697742462,-0.04299124702811241,-0.002712826244533062,0.009387253783643246,-0.02422213926911354,-0.0157893355935812,0.03430049493908882,-0.03180230036377907,-0.021785341203212738,0.016790809109807014,0.04353073611855507,0.0005062166601419449,0.03359181061387062,0.05113556236028671,0.005422374699264765,0.012103253975510597,0.029968533664941788,0.006648501846939325,0.046946171671152115,0.04353073984384537,0.0005062134005129337,0.033591803163290024,1.585925929248333e-06,0.0011539370752871037,0.0427720844745636,-0.004880733322352171,0.0029015582986176014,0.06059345602989197,-0.034070003777742386,-0.002378535456955433,0.14002828299999237,-0.04174724221229553,-0.004654881078749895,0.16001485288143158,-0.0651949793100357,-0.019106224179267883,0.08861640095710754,-0.04889708384871483,-0.047975555062294006,0.07739400118589401,-0.048897091299295425,-0.047975536435842514,0.07739400863647461,-0.02272198721766472,-0.05521772801876068,0.09013819694519043,0.02304210141301155,0.018422819674015045,0.12427715212106705,0.056267473846673965,0.012352507561445236,0.11509959399700165,0.05626745522022247,0.012352516874670982,0.11509961634874344,0.04753195494413376,-0.01621011458337307,0.11790436506271362
208,-0.03189733624458313,-0.021566538140177727,0.017396923154592514,-0.042974505573511124,-0.0026745074428617954,0.00938737578690052,-0.024277344346046448,-0.01517730113118887,0.034749530255794525,-0.03189733996987343,-0.021566541865468025,0.017396917566657066,0.04373879358172417,0.00014962861314415932,0.033744927495718,0.05152646824717522,0.004980134312063456,0.012302491813898087,0.030388761311769485,0.006066479254513979,0.04741121828556061,0.043738801032304764,0.00014962628483772278,0.033744923770427704,0.0002987668849527836,0.0011632675305008888,0.04338851198554039,-0.004395144060254097,0.0025721879210323095,0.06129032000899315,-0.03317016363143921,-0.003252290189266205,0.140837624669075,-0.040724899619817734,-0.005667292512953281,0.16085457801818848,-0.06486524641513824,-0.018480058759450912,0.08929924666881561,-0.0499836727976799,-0.04700711369514465,0.07552435249090195,-0.049983683973550797,-0.04700709506869316,0.07552437484264374,-0.023482749238610268,-0.05249468982219696,0.08846987038850784,0.023771896958351135,0.017566394060850143,0.1244177594780922,0.05707096308469772,0.014468383975327015,0.11409418284893036,0.057070937007665634,0.014468380250036716,0.11409419029951096,0.047062814235687256,-0.013721884228289127,0.11636253446340561
209,-0.03199002146720886,-0.02131253480911255,0.018021509051322937,-0.04295561835169792,-0.002631682902574539,0.009387454017996788,-0.02433660626411438,-0.014489473775029182,0.0351933091878891,-0.03199002519249916,-0.021312536671757698,0.01802149973809719,0.043967071920633316,-0.0002710232511162758,0.033839158713817596,0.051977258175611496,0.0044879307970404625,0.012462794780731201,0.030831273645162582,0.005455407779663801,0.047791171818971634,0.043967075645923615,-0.0002710255794227123,0.033839151263237,0.000617832294665277,0.0011895745992660522,0.04397254064679146,-0.0038641784340143204,0.002229368546977639,0.061953723430633545,-0.03198355808854103,-0.0042515164241194725,0.14168524742126465,-0.03937754034996033,-0.006834062281996012,0.16174127161502838,-0.06426791101694107,-0.017835604026913643,0.09003620594739914,-0.051101602613925934,-0.04586052894592285,0.07371889799833298,-0.05110161006450653,-0.04586051404476166,0.07371892035007477,-0.02436904050409794,-0.04971068352460861,0.08677823096513748,0.024714861065149307,0.016637714579701424,0.12443523108959198,0.05774063616991043,0.01655418798327446,0.1128467470407486,0.057740624994039536,0.01655418798327446,0.11284676194190979,0.04652237892150879,-0.011209842748939991,0.11466588824987411
210,-0.032059717923402786,-0.02102457918226719,0.018638744950294495,-0.04293639585375786,-0.002588772214949131,0.009387587197124958,-0.024391062557697296,-0.013733722269535065,0.03561032935976982,-0.032059721648693085,-0.021024582907557487,0.018638741225004196,0.04421524703502655,-0.0007646121084690094,0.03387193754315376,0.052488334476947784,0.003936837427318096,0.012583160772919655,0.03128699213266373,0.004834379535168409,0.04806740954518318,0.04421525076031685,-0.0007646153680980206,0.033871930092573166,0.0009557349840179086,0.001234395895153284,0.04450564831495285,-0.003293831367045641,0.001863210927695036,0.06256217509508133,-0.03048884868621826,-0.005500514525920153,0.1425381451845169,-0.03767486661672592,-0.008311962708830833,0.16263891756534576,-0.0633661299943924,-0.01725979894399643,0.09078924357891083,-0.05218576639890671,-0.044567644596099854,0.07196684181690216,-0.052185773849487305,-0.04456762596964836,0.07196686416864395,-0.02530096098780632,-0.04694807901978493,0.08506418019533157,0.025854747742414474,0.015599820762872696,0.12431000173091888,0.05824179947376251,0.018325787037611008,0.11132346838712692,0.05824177712202072,0.01832578331232071,0.11132349073886871,0.04594552889466286,-0.00899658165872097,0.11283671855926514
211,-0.03209150955080986,-0.02070925198495388,0.01922394149005413,-0.0429181233048439,-0.0025489204563200474,0.009387684985995293,-0.024428831413388252,-0.012918336316943169,0.03597459942102432,-0.03209151327610016,-0.02070925571024418,0.019223932176828384,0.044480182230472565,-0.0013373508118093014,0.033842768520116806,0.05305490270256996,0.003319364506751299,0.012663798406720161,0.03174905851483345,0.0042236908338963985,0.04823002219200134,0.04448018595576286,-0.0013373526744544506,0.03384276106953621,0.0013112628366798162,0.0012992294505238533,0.04497125744819641,-0.0026920842938125134,0.0014623310416936874,0.06309414654970169,-0.028693486005067825,-0.007160943001508713,0.14334003627300262,-0.035620082169771194,-0.010304378345608711,0.1634826809167862,-0.0621490478515625,-0.016858674585819244,0.09149949997663498,-0.05317368730902672,-0.0431644506752491,0.07022859156131744,-0.053173694759607315,-0.043164439499378204,0.07022861391305923,-0.026203438639640808,-0.044293005019426346,0.08331796526908875,0.027150113135576248,0.014389228075742722,0.124034084379673,0.05853086709976196,0.01995963044464588,0.10956962406635284,0.05853084474802017,0.019959622994065285,0.10956963151693344,0.045345988124608994,-0.006953383795917034,0.11092948913574219
212,-0.032080091536045074,-0.020376229658722878,0.01976020634174347,-0.042901262640953064,-0.0025134473107755184,0.009387758560478687,-0.024439716711640358,-0.012047496624290943,0.03626040741801262,-0.03208009526133537,-0.020376231521368027,0.01976020075380802,0.04475746676325798,-0.0019956151954829693,0.033753618597984314,0.05366556718945503,0.0026319464668631554,0.012706269510090351,0.0322134792804718,0.0036378137301653624,0.04827646166086197,0.04475747048854828,-0.001995617989450693,0.03375361114740372,0.001684448099695146,0.0013860845938324928,0.045354265719652176,-0.00206956104375422,0.0010230361949652433,0.06352754682302475,-0.02664196863770485,-0.009377742186188698,0.1440085917711258,-0.033260755240917206,-0.012995637021958828,0.16417506337165833,-0.060643021017313004,-0.016715265810489655,0.09209364652633667,-0.054021481424570084,-0.041662827134132385,0.06845521181821823,-0.05402148514986038,-0.04166281595826149,0.06845521926879883,-0.027023226022720337,-0.04180801659822464,0.08153468370437622,0.028537552803754807,0.012942014262080193,0.12360963970422745,0.05854937434196472,0.021384280174970627,0.10770303010940552,0.058549366891384125,0.02138427272439003,0.10770303755998611,0.044719625264406204,-0.005205104127526283,0.10902312397956848
213,-0.03203167766332626,-0.020032765343785286,0.02024667151272297,-0.042885515838861465,-0.0024815225042402744,0.009387906640768051,-0.024421166628599167,-0.011119507253170013,0.036452651023864746,-0.03203168138861656,-0.020032769069075584,0.02024666778743267,0.04503951594233513,-0.0027542798779904842,0.03360581770539284,0.05430178344249725,0.0018785132560878992,0.012713070958852768,0.03267776221036911,0.0030778131913393736,0.04820628836750984,0.045039523392915726,-0.002754281973466277,0.03360581398010254,0.002074629068374634,0.0014971508644521236,0.045640911906957626,-0.0014390324940904975,0.0005603996105492115,0.06384171545505524,-0.024408722296357155,-0.012204349040985107,0.14444643259048462,-0.03068082593381405,-0.016459545120596886,0.16459931433200836,-0.058912087231874466,-0.016840774565935135,0.09250666201114655,-0.05473926290869713,-0.04008367657661438,0.0666734054684639,-0.05473926290869713,-0.040083661675453186,0.06667342036962509,-0.027738772332668304,-0.03969694674015045,0.07974334806203842,0.02994760498404503,0.011232921853661537,0.123039610683918,0.05827794596552849,0.02253521978855133,0.10587421804666519,0.058277931064367294,0.022535208612680435,0.10587423294782639,0.04406697675585747,-0.0038524148985743523,0.10719376057386398
214,-0.031960610300302505,-0.01967937871813774,0.020698675885796547,-0.04287004470825195,-0.002451069187372923,0.00938787404447794,-0.02438046783208847,-0.01013035885989666,0.03655293583869934,-0.0319606177508831,-0.01967938244342804,0.0206986702978611,0.04531848430633545,-0.00364943640306592,0.03339504823088646,0.054938726127147675,0.0010748303029686213,0.012685354799032211,0.03313979506492615,0.0025267989840358496,0.04800783842802048,0.04531848430633545,-0.0036494391970336437,0.03339504078030586,0.0024800747632980347,0.0016331744845956564,0.045813705772161484,-0.0008109323680400848,0.0001149491872638464,0.0640169233083725,-0.0220730509608984,-0.015542076900601387,0.1445637047290802,-0.027971358969807625,-0.020584488287568092,0.16464774310588837,-0.05704357847571373,-0.017145216464996338,0.0927104502916336,-0.0553109385073185,-0.03828797489404678,0.06487192213535309,-0.0553109347820282,-0.03828796371817589,0.06487194448709488,-0.028342358767986298,-0.03770080953836441,0.07800021022558212,0.03133249282836914,0.00930783525109291,0.12231381237506866,0.0577714629471302,0.023375436663627625,0.10420068353414536,0.05777144432067871,0.02337542548775673,0.10420070588588715,0.04341784864664078,-0.0029370845295488834,0.10547592490911484
215,-0.03188522160053253,-0.01930496096611023,0.02115020900964737,-0.04285430163145065,-0.0024204435758292675,0.00938770268112421,-0.0243427362293005,-0.00907570868730545,0.036592792719602585,-0.03188522160053253,-0.019304964691400528,0.02115020528435707,0.0455690398812294,-0.004713534377515316,0.03310353308916092,0.05555048957467079,0.0002499607508070767,0.012621990405023098,0.033585935831069946,0.001961126457899809,0.04765874519944191,0.0455690436065197,-0.004713537637144327,0.03310352563858032,0.002887941896915436,0.0017986649181693792,0.045859359204769135,-0.0001973845937754959,-0.00024346285499632359,0.06404735147953033,-0.01969818025827408,-0.01912654936313629,0.1443222016096115,-0.02520417422056198,-0.025057006627321243,0.16427460312843323,-0.05513312667608261,-0.017446067184209824,0.09274841099977493,-0.05576130747795105,-0.03616896644234657,0.06318389624357224,-0.05576130375266075,-0.036168958991765976,0.06318391859531403,-0.028841646388173103,-0.03573865070939064,0.0764181911945343,0.03268005698919296,0.0072984215803444386,0.12141282111406326,0.05716137960553169,0.023916520178318024,0.10271776467561722,0.0571613647043705,0.02391650527715683,0.10271777957677841,0.04283525422215462,-0.002417651005089283,0.10384654253721237
216,-0.03181935101747513,-0.018891198560595512,0.02163621224462986,-0.042838435620069504,-0.0023892896715551615,0.009387497790157795,-0.024341853335499763,-0.007962869480252266,0.03662481904029846,-0.03181935101747513,-0.01889120228588581,0.021636204794049263,0.04575551673769951,-0.0059530120342969894,0.03270016983151436,0.05611247941851616,-0.0005523017607629299,0.012517876923084259,0.03399144858121872,0.0013623087434098125,0.04712558537721634,0.04575552046298981,-0.005953014828264713,0.03270016238093376,0.003276930656284094,0.0019992170855402946,0.04576762393116951,0.00039409525925293565,-0.000431754975579679,0.06394101679325104,-0.017309270799160004,-0.02259070798754692,0.14375720918178558,-0.022406499832868576,-0.029436806216835976,0.16352419555187225,-0.05325908958911896,-0.017529992386698723,0.09273172169923782,-0.056111276149749756,-0.03365625813603401,0.06179935485124588,-0.056111276149749756,-0.033656250685453415,0.06179938092827797,-0.029236173257231712,-0.03373095765709877,0.07513067871332169,0.03402165696024895,0.0053955744951963425,0.1203133687376976,0.05663493648171425,0.024222299456596375,0.10136091709136963,0.05663492903113365,0.02422228641808033,0.10136092454195023,0.04241149127483368,-0.0021772796753793955,0.10223044455051422
217,-0.031766507774591446,-0.01842840015888214,0.022166110575199127,-0.042823173105716705,-0.0023592475336045027,0.009387354366481304,-0.02440556138753891,-0.006821177434176207,0.036695003509521484,-0.031766507774591446,-0.01842840388417244,0.02216610312461853,0.04585353285074234,-0.0073304385878145695,0.032149787992239,0.05660431087017059,-0.0012741005048155785,0.01236340869218111,0.03432616963982582,0.0007303862948901951,0.04636748880147934,0.04585353285074234,-0.007330441381782293,0.0321497805416584,0.003623595926910639,0.0022373287938535213,0.04552343487739563,0.0009656132897362113,-0.0003788992762565613,0.06370537728071213,-0.014889894984662533,-0.025575853884220123,0.1429571509361267,-0.01955772377550602,-0.0332900695502758,0.16250929236412048,-0.05146511644124985,-0.017235295847058296,0.09278987348079681,-0.05635475367307663,-0.03077116794884205,0.06088574230670929,-0.05635474994778633,-0.03077116049826145,0.06088575720787048,-0.02950228378176689,-0.031643934547901154,0.07423426955938339,0.035418152809143066,0.003796145785599947,0.11898905038833618,0.0563863068819046,0.024393465369939804,0.09998670965433121,0.05638628825545311,0.02439345046877861,0.0999867245554924,0.042248889803886414,-0.002061192411929369,0.10052111744880676
218,-0.03171984851360321,-0.017925338819622993,0.022715942934155464,-0.04280951991677284,-0.0023328526876866817,0.009387105703353882,-0.024546748027205467,-0.005700345151126385,0.036826085299253464,-0.03171985223889351,-0.01792534440755844,0.022715939208865166,0.04586027190089226,-0.00875188410282135,0.03142698109149933,0.05701233074069023,-0.00184933515265584,0.012146267108619213,0.034560270607471466,9.209313429892063e-05,0.04535874351859093,0.04586027190089226,-0.008751886896789074,0.03142697364091873,0.0039053838700056076,0.0025105690583586693,0.04511391744017601,0.0015249033458530903,-5.0057657063007355e-05,0.06334216892719269,-0.01240171305835247,-0.027848217636346817,0.14201956987380981,-0.016612112522125244,-0.036329858005046844,0.16135655343532562,-0.049763742834329605,-0.01651746593415737,0.09301409870386124,-0.05645811930298805,-0.027648692950606346,0.06051359698176384,-0.056458111852407455,-0.027648691087961197,0.060513611882925034,-0.029598146677017212,-0.029517997056245804,0.07374415546655655,0.036928441375494,0.002638178877532482,0.1174236536026001,0.05656050890684128,0.024529168382287025,0.09844029694795609,0.05656049773097038,0.024529151618480682,0.09844030439853668,0.04243209958076477,-0.0019350643269717693,0.09862200915813446
219,-0.03166469931602478,-0.017412429675459862,0.023236023262143135,-0.042798660695552826,-0.0023127207532525063,0.009386909194290638,-0.02475830912590027,-0.004660274833440781,0.0370086207985878,-0.03166470676660538,-0.01741243340075016,0.023236015811562538,0.04580621421337128,-0.010088380426168442,0.030535748228430748,0.05732947215437889,-0.0022132641170173883,0.011855345219373703,0.034674935042858124,-0.0005030696629546583,0.04410838708281517,0.045806221663951874,-0.010088383220136166,0.03053574077785015,0.00410581985488534,0.0028099538758397102,0.04453783854842186,0.0020778619218617678,0.0005347661208361387,0.06284639984369278,-0.009816969744861126,-0.02938631922006607,0.14099504053592682,-0.013536205515265465,-0.03852070868015289,0.16013437509536743,-0.048154838383197784,-0.015481858514249325,0.09341294318437576,-0.05637873709201813,-0.024523848667740822,0.06061640754342079,-0.05637873336672783,-0.024523844942450523,0.06061643734574318,-0.029482774436473846,-0.02747652307152748,0.07357361912727356,0.038576770573854446,0.0019406629726290703,0.11562077701091766,0.05721604824066162,0.024672627449035645,0.09662506729364395,0.057216040790081024,0.0246726106852293,0.09662507474422455,0.043004583567380905,-0.0017473094630986452,0.09647693485021591
220,-0.03156278654932976,-0.016953373327851295,0.023638393729925156,-0.04279487580060959,-0.002307628747075796,0.009386856108903885,-0.025062743574380875,-0.003790950169786811,0.037221476435661316,-0.031562793999910355,-0.016953377053141594,0.023638390004634857,0.045744940638542175,-0.011178010143339634,0.029451940208673477,0.05751766636967659,-0.00219206465408206,0.011440364643931389,0.03463179990649223,-0.0009361359407193959,0.04255163297057152,0.04574494808912277,-0.011178013868629932,0.02945193275809288,0.004176408518105745,0.0031473792623728514,0.0437455028295517,0.0026164499577134848,0.0013910811394453049,0.062156762927770615,-0.006941823288798332,-0.03043457306921482,0.13976465165615082,-0.010084109380841255,-0.04017701745033264,0.15870653092861176,-0.04659304767847061,-0.014434272423386574,0.0939365103840828,-0.05604633316397667,-0.0217073205858469,0.06103147938847542,-0.05604633316397667,-0.02170731872320175,0.06103150546550751,-0.029068611562252045,-0.02572852186858654,0.07352279871702194,0.04042452573776245,0.001674658851698041,0.1134624108672142,0.05844847857952118,0.024863556027412415,0.09442523866891861,0.058448467403650284,0.024863537400960922,0.0944252461194992,0.04408194124698639,-0.001467529684305191,0.0938984677195549
221,-0.031452201306819916,-0.016576319932937622,0.02392815798521042,-0.04279084876179695,-0.002302334178239107,0.009386747144162655,-0.025334129109978676,-0.0031029009260237217,0.03738313168287277,-0.031452201306819916,-0.01657632365822792,0.02392815425992012,0.045717258006334305,-0.011879898607730865,0.028370315209031105,0.05761556327342987,-0.0018770251190289855,0.010988304391503334,0.03452380746603012,-0.0011986457975581288,0.041043806821107864,0.0457172617316246,-0.011879902333021164,0.028370307758450508,0.004187758080661297,0.003461935091763735,0.04295021668076515,0.003098132787272334,0.0021798163652420044,0.0614343024790287,-0.004308189265429974,-0.0314297080039978,0.13841278851032257,-0.0069016385823488235,-0.0417315810918808,0.1571405678987503,-0.0453219972550869,-0.013780106790363789,0.09441515803337097,-0.05557488277554512,-0.01973852515220642,0.061485279351472855,-0.05557487532496452,-0.01973852515220642,0.061485305428504944,-0.028512025251984596,-0.02469848468899727,0.07344358414411545,0.04219088703393936,0.0013271821662783623,0.11138570308685303,0.05995834991335869,0.02465336211025715,0.09227527678012848,0.05995833873748779,0.024653343483805656,0.09227528423070908,0.04543379321694374,-0.001581056509166956,0.09138460457324982
222,-0.03136301040649414,-0.016246916726231575,0.024165794253349304,-0.042781002819538116,-0.0022838395088911057,0.00938655249774456,-0.025521747767925262,-0.0025318460538983345,0.0374990813434124,-0.03136301413178444,-0.016246920451521873,0.024165786802768707,0.045705053955316544,-0.012379511259496212,0.027404459193348885,0.05766607075929642,-0.0015400724951177835,0.010575836524367332,0.03442559018731117,-0.0014014743501320481,0.039743680506944656,0.04570505768060684,-0.01237951498478651,0.027404453605413437,0.0042084637098014355,0.003719587344676256,0.04225990176200867,0.0035322413314133883,0.0027961209416389465,0.06078508496284485,-0.0021225372329354286,-0.03223325312137604,0.13718348741531372,-0.004251828417181969,-0.042973700910806656,0.1557224541902542,-0.044370703399181366,-0.013365976512432098,0.09488467127084732,-0.0550382062792778,-0.018518023192882538,0.0619504451751709,-0.055038198828697205,-0.018518023192882538,0.06195046752691269,-0.027900436893105507,-0.024296317249536514,0.0733589455485344,0.04380163550376892,0.0008439142839051783,0.10957826673984528,0.06156002730131149,0.02398040145635605,0.090230293571949,0.061560023576021194,0.023980386555194855,0.0902303010225296,0.04689045995473862,-0.00216412590816617,0.08910412341356277
223,-0.03135097399353981,-0.015927284955978394,0.024419106543064117,-0.04275372624397278,-0.0022248520981520414,0.009386326186358929,-0.025573482736945152,-0.0020305761136114597,0.03759113326668739,-0.03135097399353981,-0.015927288681268692,0.02441910095512867,0.045721396803855896,-0.012747926637530327,0.026693936437368393,0.05768904462456703,-0.001292919390834868,0.010282948613166809,0.03441121429204941,-0.0016404849011451006,0.03888837993144989,0.04572140425443649,-0.012747930362820625,0.026693932712078094,0.00430399551987648,0.0038845203816890717,0.04183132201433182,0.003907933831214905,0.0031295304652303457,0.0603722408413887,-0.0006757514202035964,-0.03237804397940636,0.13658340275287628,-0.0024882915895432234,-0.04326770827174187,0.15506891906261444,-0.04389580339193344,-0.012987256050109863,0.09552079439163208,-0.05445261672139168,-0.018216848373413086,0.06256313621997833,-0.05445260927081108,-0.018216848373413086,0.06256315857172012,-0.027247585356235504,-0.024650469422340393,0.07344868779182434,0.045186035335063934,0.00027846431476064026,0.10838049650192261,0.06311287730932236,0.02269803360104561,0.08835568279027939,0.06311286985874176,0.022698018699884415,0.08835569024085999,0.04838953912258148,-0.0034214959014207125,0.0873584970831871
